"Station Name","MAC Address","Org Name","Start Date","Start Time Zone","End Date","End Time Zone","Transaction Date (Pacific Time)","Total Duration (hh:mm:ss)","Charging Time (hh:mm:ss)","Energy (kWh)","GHG Savings (kg)","Gasoline Savings (gallons)","Port Type","Port Number","Plug Type","EVSE ID","Address 1","Address 2",City,State/Province,"Postal Code",Country,Latitude,Longitude,Currency,Fee,"Ended By","Plug In Event Id","Driver Postal Code","User ID","Start SOC","End SOC",County,"System S/N","Model Number"
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-17 05:59:19",PST,"2020-01-17 09:46:45",PST,"2020-01-17 09:47:59",03:47:26,02:35:11,8.385,3.522,1.052,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.920,"Plug Out at Vehicle",5293,93405,648859,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-17 08:03:40",PST,"2020-01-17 09:19:52",PST,"2020-01-17 09:21:40",01:16:16,01:15:49,8.553,3.592,1.073,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.940,"Plug Out at Vehicle",3142,93465,4829631,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-17 08:09:06",PST,"2020-01-17 08:45:49",PST,"2020-01-17 08:47:36",00:36:47,00:36:31,2.012,0.845,0.253,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.220,"Plug Out at Vehicle",3204,93446,840402,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-17 08:00:15",PST,"2020-01-17 08:30:20",PST,"2020-01-17 08:31:22",00:30:09,00:29:54,3.449,1.449,0.433,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.380,"Plug Out at Vehicle",5747,92336,601291,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-17 06:28:13",PST,"2020-01-17 07:22:57",PST,"2020-01-17 07:23:38",00:54:43,00:54:35,6.476,2.720,0.813,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.710,"Plug Out at Vehicle",1579271286,93405,20901711,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-16 19:55:48",PST,"2020-01-16 22:01:36",PST,"2020-01-16 22:02:20",02:05:52,02:05:35,14.816,6.223,1.859,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.630,"Plug Out at Vehicle",5745,93405,1880891,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-16 18:43:04",PST,"2020-01-16 21:13:56",PST,"2020-01-16 21:14:38",02:30:51,02:30:46,16.503,6.931,2.071,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.820,Customer,5292,93402,472775,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-16 17:45:33",PST,"2020-01-16 20:12:22",PST,"2020-01-16 20:14:06",02:26:53,02:26:40,2.016,0.847,0.253,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.220,"Plug Out at Vehicle",3140,93401,3868531,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-16 17:59:04",PST,"2020-01-16 20:03:36",PST,"2020-01-16 20:04:58",02:04:32,01:29:18,9.293,3.903,1.166,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.020,"Plug Out at Vehicle",4352,94539,4334541,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-16 12:04:40",PST,"2020-01-16 19:02:42",PST,"2020-01-16 19:04:09",06:58:02,01:00:33,3.646,1.531,0.458,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,18.200,"Plug Out at Vehicle",1579205072,93420,647725,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-16 17:05:50",PST,"2020-01-16 18:39:35",PST,"2020-01-16 18:40:28",01:33:49,01:33:26,5.132,2.155,0.644,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.560,"Plug Out at Vehicle",1579223143,94583,2800441,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-16 15:46:04",PST,"2020-01-16 18:38:36",PST,"2020-01-16 18:40:25",02:52:37,02:52:20,20.642,8.670,2.591,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,2.270,"Plug Out at Vehicle",5291,93444,381265,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-16 16:04:00",PST,"2020-01-16 18:03:55",PST,"2020-01-16 18:04:46",01:59:55,01:51:12,5.796,2.434,0.727,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.640,"Plug Out at Vehicle",5186,95148,21298771,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-16 15:47:43",PST,"2020-01-16 18:02:29",PST,"2020-01-16 18:04:19",02:14:46,01:56:40,12.691,5.330,1.593,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,1.400,"Plug Out at Vehicle",3139,93422,1853321,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-16 13:25:12",PST,"2020-01-16 17:39:52",PST,"2020-01-16 17:41:21",04:14:40,00:02:58,0.113,0.048,0.014,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.480,"Plug Out at Vehicle",4350,93405,4302971,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-16 14:58:36",PST,"2020-01-16 17:34:22",PST,"2020-01-16 17:36:40",02:35:49,02:35:33,9.831,4.129,1.234,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.080,"Plug Out at Vehicle",4351,93428,459349,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-16 16:02:15",PST,"2020-01-16 17:07:19",PST,"2020-01-16 17:08:27",01:05:08,01:04:56,7.046,2.959,0.884,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.780,"Plug Out at Vehicle",5744,93446,306709,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-16 14:17:01",PST,"2020-01-16 16:39:23",PST,"2020-01-16 16:40:43",02:22:25,01:19:03,9.447,3.968,1.186,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.230,"Plug Out at Vehicle",5289,92009,1782891,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-16 13:29:55",PST,"2020-01-16 16:12:07",PST,"2020-01-16 16:13:44",02:42:12,01:59:33,6.380,2.680,0.801,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.610,"Plug Out at Vehicle",3138,93437,20753051,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-16 15:23:14",PST,"2020-01-16 16:09:36",PST,"2020-01-16 16:10:52",00:46:22,00:46:09,5.495,2.308,0.690,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.600,"Plug Out at Vehicle",3202,93401,2349971,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-16 14:42:34",PST,"2020-01-16 16:07:43",PST,"2020-01-16 16:09:17",01:25:13,01:24:57,4.651,1.953,0.584,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.510,"Plug Out at Vehicle",1579214549,94583,2800441,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-16 14:43:04",PST,"2020-01-16 16:03:50",PST,"2020-01-16 16:04:56",01:20:46,01:16:53,6.759,2.839,0.848,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.740,"Plug Out at Vehicle",5185,93420,738571,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-16 12:00:51",PST,"2020-01-16 15:53:33",PST,"2020-01-16 15:56:17",03:52:40,02:12:38,14.807,6.219,1.858,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,1.630,"Plug Out at Vehicle",5184,93465,4829631,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-16 11:57:18",PST,"2020-01-16 15:52:32",PST,"2020-01-16 15:53:35",03:55:14,03:35:57,11.505,4.832,1.444,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,1.270,"Plug Out at Vehicle",5743,90275,3860841,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-16 12:26:57",PST,"2020-01-16 15:41:07",PST,"2020-01-16 15:41:48",03:14:13,03:13:54,21.164,8.889,2.656,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,2.330,"Plug Out at Vehicle",3137,93442,20090241,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-16 15:36:06",PST,"2020-01-16 15:36:46",PST,"2020-01-16 15:37:30",00:00:40,00:00:00,0.000,0.000,0.000,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.000,"Outlet Unreachable",5290,93444,381265,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-16 13:12:23",PST,"2020-01-16 15:12:15",PST,"2020-01-16 15:13:25",01:59:52,01:48:31,6.037,2.536,0.758,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.660,"Plug Out at Vehicle",3201,93420,1260731,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-16 11:46:11",PST,"2020-01-16 15:07:33",PST,"2020-01-16 15:08:47",03:21:21,01:58:19,6.250,2.625,0.784,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.690,"Plug Out at Vehicle",5288,93405,3790361,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-16 07:37:33",PST,"2020-01-16 14:43:45",PST,"2020-01-16 14:44:42",07:06:12,01:49:05,6.648,2.792,0.834,"Level 2",2,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,19.350,"Plug Out at Vehicle",4347,93422,2872841,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-16 11:19:55",PST,"2020-01-16 14:36:12",PST,"2020-01-16 14:37:11",03:16:17,02:49:58,10.603,4.453,1.331,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,1.170,"Plug Out at Vehicle",3200,93443,463181,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-16 10:40:35",PST,"2020-01-16 14:28:28",PST,"2020-01-16 14:29:17",03:47:57,03:47:39,5.991,2.516,0.752,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.660,"Plug Out at Vehicle",5183,93442,711871,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-16 09:44:46",PST,"2020-01-16 13:43:26",PST,"2020-01-16 13:44:37",03:58:39,03:58:32,15.218,6.392,1.910,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,1.670,"Plug Out at Vehicle",1579196679,93446,21102551,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-16 11:01:36",PST,"2020-01-16 13:24:53",PST,"2020-01-16 13:25:45",02:23:17,00:02:53,0.107,0.045,0.013,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,0.010,"Plug Out at Vehicle",4349,93405,4302971,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-16 12:00:34",PST,"2020-01-16 13:10:45",PST,"2020-01-16 13:12:31",01:10:11,00:36:43,4.201,1.764,0.527,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.460,"Plug Out at Vehicle",3136,94582,2376781,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-16 09:17:28",PST,"2020-01-16 12:36:29",PST,"2020-01-16 12:37:39",03:19:01,02:44:50,18.800,7.896,2.359,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,2.070,"Plug Out at Vehicle",3199,93449,404097,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-16 07:56:51",PST,"2020-01-16 12:03:35",PST,"2020-01-16 12:05:07",04:06:44,01:17:01,8.211,3.449,1.031,"Level 2",1,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,1.570,"Plug Out at Vehicle",3135,93422,1248301,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-16 09:07:34",PST,"2020-01-16 11:41:30",PST,"2020-01-16 11:42:16",02:33:56,01:09:39,2.294,0.963,0.288,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.250,"Plug Out at Vehicle",5287,93420,379067,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / LOT H2 EV1",0024:B100:0002:2342,"California Polytechnic State University","2020-01-16 07:30:24",PST,"2020-01-16 11:22:56",PST,"2020-01-16 11:24:43",03:52:32,01:32:29,4.695,1.972,0.589,"Level 2",2,J1772,116199,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302666,-120.663521,USD,0.520,"Plug Out at Vehicle",3134,93433,378691,,,"San Luis Obispo County",151241001192,CT4025-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-16 07:46:35",PST,"2020-01-16 11:15:32",PST,"2020-01-16 11:16:41",03:29:00,03:28:48,22.808,9.579,2.862,"Level 2",1,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,2.510,"Plug Out at Vehicle",5742,N/A,,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-16 07:21:43",PST,"2020-01-16 11:12:56",PST,"2020-01-16 11:13:37",03:51:12,01:08:52,2.246,0.943,0.282,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.250,"Plug Out at Vehicle",3198,94040,2317461,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-16 07:30:47",PST,"2020-01-16 11:11:56",PST,"2020-01-16 11:12:42",03:41:09,01:53:54,6.583,2.765,0.826,"Level 2",2,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.720,"Plug Out at Vehicle",5181,93420,21005971,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-16 07:34:00",PST,"2020-01-16 11:06:06",PST,"2020-01-16 11:08:10",03:32:09,03:31:35,24.831,10.429,3.116,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,2.730,"Plug Out at Vehicle",5740,93446,21010161,,,"San Luis Obispo County",142741005561,CT4025-HD
"CALPOLY / LOT H2 EV2",0024:B100:0002:12F1,"California Polytechnic State University","2020-01-16 07:57:02",PST,"2020-01-16 11:01:08",PST,"2020-01-16 11:01:57",03:04:06,02:52:21,10.670,4.481,1.339,"Level 2",1,J1772,116197,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302597,-120.663498,USD,1.170,"Plug Out at Vehicle",4348,93405,4302971,,,"San Luis Obispo County",142741005544,CT4025-HD
"CALPOLY / LOT H2 EV3",0024:B100:0002:1280,"California Polytechnic State University","2020-01-16 07:51:34",PST,"2020-01-16 10:23:36",PST,"2020-01-16 10:25:22",02:32:01,02:01:03,6.600,2.772,0.828,"Level 2",1,J1772,115119,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302551,-120.663490,USD,0.730,"Plug Out at Vehicle",5182,93401,3868531,,,"San Luis Obispo County",142641005445,CT4025-HD-GW
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-16 06:36:16",PST,"2020-01-16 09:36:58",PST,"2020-01-16 09:38:13",03:00:41,02:29:43,8.652,3.634,1.086,"Level 2",2,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.950,"Plug Out at Vehicle",5285,93405,648859,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-16 06:26:29",PST,"2020-01-16 09:09:17",PST,"2020-01-16 09:10:00",02:42:48,01:01:13,1.874,0.787,0.235,"Level 2",1,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.210,"Plug Out at Vehicle",1579184783,93401,19653611,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / GRAND EV2",0024:B100:0002:2010,"California Polytechnic State University","2020-01-16 06:37:06",PST,"2020-01-16 09:04:55",PST,"2020-01-16 09:06:29",02:27:49,02:08:30,8.135,3.417,1.021,"Level 2",1,J1772,119343,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298370,-120.657578,USD,0.890,"Plug Out at Vehicle",5286,92677,20170031,,,"San Luis Obispo County",150541000428,CT4020-HD-GW
"CALPOLY / GRAND EV1",0024:B100:0002:1EFF,"California Polytechnic State University","2020-01-16 06:15:44",PST,"2020-01-16 07:10:31",PST,"2020-01-16 07:11:14",00:54:46,00:54:41,6.432,2.702,0.807,"Level 2",2,J1772,118615,"Tahoe Rd",,"San Luis Obispo",California,93405,"United States",35.298355,-120.657600,USD,0.710,"Plug Out at Vehicle",1579184137,93405,20901711,,,"San Luis Obispo County",150241000125,CT4020-HD
"CALPOLY / LOT H2 EV4",0024:B100:0002:1302,"California Polytechnic State University","2020-01-16 04:55:48",PST,"2020-01-16 06:59:11",PST,"2020-01-16 07:00:27",02:03:27,02:03:14,4.400,1.848,0.552,"Level 2",2,J1772,116201,"University Dr",,"San Luis Obispo",California,93405,"United States",35.302479,-120.663467,USD,0.480,"Plug Out at Vehicle",5739,93402,710899,,,"San Luis Obispo County",142741005561,CT4025-HD
